,id,opening_name
11364,cLZLdARn,Grob Opening
11365,bbgVRZrl,Sicilian Defense: Kan Variation |  Modern Variation
11366,299htGOa,Queen's Gambit Declined: Vienna Variation
11367,bM6kL3YE,Queen's Indian Defense: Fianchetto Variation
11368,cqvcjaDD,East Indian Defense
11369,ySnYe7O0,English Opening: Anglo-Indian Defense
11370,IRsVxsLY,Slav Defense: Modern
11371,KmqpVjte,Pirc Defense: Austrian Attack |  Unzicker Attack
11372,MGkqyA4X,Mieses Opening: Reversed Rat
11373,2Nk1rUCU,Neo-Gruenfeld Defense: Classical Variation |  Modern Defense
11374,kzxfItmB,Sicilian Defense: Delayed Alapin Variation
11375,vtCUw4Z9,Sicilian Defense: Kan Variation
11376,dOQaxzEn,Sicilian Defense: Closed #2
11377,RjODDIbs,King's Indian Defense: Normal Variation |  King's Knight Variation
11378,IDbDPz4E,Queen's Gambit Declined
11379,Vt6ziGBL,Indian Game
11380,pvahQeRF,Slav Defense: Three Knights Variation
11381,AKuWPODR,Sicilian Defense: McDonnell Attack
11382,MBtZLMaS,Indian Game: Przepiorka Variation
11383,fsVliFww,French Defense: Exchange Variation
11384,DmFupUp9,Sicilian Defense: Mengarini Variation
11385,MJDEd1R1,Indian Game: Przepiorka Variation
11386,4bhYjzWn,Sicilian Defense: French Variation
11387,07qaUepw,Blumenfeld Countergambit Accepted
11388,peDF4tDs,Sicilian Defense: Smith-Morra Gambit Accepted |  Kan Formation
11389,71X7CReI,Scandinavian Defense: Icelandic-Palme Gambit
11390,bb1svOss,Queen's Pawn Game: Torre Attack
11391,fP7jQopo,English Opening: Agincourt Defense |  Catalan Defense
11392,1zIBWzYk,English Opening: Anglo-Indian Defense |  King's Knight Variation
11393,Aub91G4K,English Opening: Symmetrical Variation |  Fianchetto Variation
11394,aq5q3fp8,Scandinavian Defense: Portuguese Variation
11395,nHYxIoXC,Scandinavian Defense: Portuguese Variation
11396,fSfVNBR7,Zukertort Opening: Pirc Invitation
11397,uvux5Jib,Reti Opening: Anglo-Slav Variation |  Bogoljubov Variation |  III
11398,E9a3UGvL,Bird Opening
11399,Iv2oLvpe,Slav Defense: Three Knights Variation
11400,WKTzddNg,Nimzo-Larsen Attack: Indian Variation
11401,nkOcFkEX,Queen's Gambit Declined: Orthodox Defense |  Botvinnik Variation
11402,NwBz5JK1,Italian Game: Classical Variation |  Giuoco Pianissimo
11403,p1oFoNas,King's Indian Defense: Saemisch Variation |  Normal Defense
11404,bGiGLLkt,King's Pawn Game: King's Head Opening
11405,qUetu3Fa,Danish Gambit Accepted |  Classical Defense
11406,LmAF9EOQ,King's Pawn Game: Wayward Queen Attack
11407,ZWXisimD,Ruy Lopez: Cozio Defense
11408,VW8jn694,Ruy Lopez: Rotary-Albany Gambit
11409,VCm6Y9sa,Center Game: Normal Variation
11410,JfT9yIBl,Ruy Lopez: Exchange Variation |  Lutikov Variation
11411,1GJI8zgp,Italian Game: Giuoco Pianissimo |  Normal
11412,1vZFGZU4,Four Knights Game: Italian Variation
11413,orGL4RMu,King's Knight Opening
11414,5ORW5WNC,Queen's Pawn Game #2
11415,Bys3Uii4,Queen's Pawn Game #2
11416,6XdCEkkJ,Alekhine Defense
11417,VCvbNgko,King's Pawn Game: Gunderam Gambit
11418,kvaVGWlk,King's Pawn Game: Wayward Queen Attack
11419,0gTDO6Av,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
11420,t7vvcwqO,Hungarian Opening
11421,igSDFKv0,Queen's Pawn Game #3
11422,facMwkUo,Van't Kruijs Opening
11423,j5KY62yS,French Defense: Normal Variation
11424,nyYULwUl,Center Game: Berger Variation
11425,h0YsGMhj,Italian Game: Giuoco Piano |  Greco's Attack
11426,o4T7dj5h,Four Knights Game: Italian Variation
11427,VgNt0SSX,Philidor Defense #3
11428,UvqLtnPM,Ruy Lopez: Exchange Variation
11429,1b0kpInt,Caro-Kann Defense
11430,dJEtAQp7,Ruy Lopez: Morphy Defense |  Tarrasch Variation
11431,ZPHBiKBY,Center Game: Normal Variation
11432,I8odmGjb,Scotch Game
11433,DijZlfMy,Philidor Defense #3
11434,LyRqbD4d,Englund Gambit Declined |  Reversed French
11435,CvakmVNb,Giuoco Piano
11436,O037dETy,Sicilian Defense: Hyperaccelerated Fianchetto
11437,CxQlHSnq,Scotch Game
11438,Q0jogkvi,Philidor Defense #3
11439,QurxyQkA,Ruy Lopez: Morphy Defense |  Caro Variation
11440,mJ9VpdxV,Italian Game: Anti-Fried Liver Defense
11441,edYOVb5F,Scandinavian Defense: Mieses-Kotroc Variation
11442,GstYv2mJ,Crab Opening
11443,dFQ5D7CS,Philidor Defense #4
11444,LRuPGSew,Alekhine Defense: Two Pawn Attack
11445,y35YmEeP,Sicilian Defense
11446,4MfEuCFa,Sicilian Defense: French Variation
11447,tPXYcrnA,Sicilian Defense: Scheveningen Variation |  English Attack #2
11448,3raB01db,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line
11449,82SyDDyE,French Defense: Classical Variation |  Steinitz Variation
11450,HOgDIQun,Sicilian Defense
11451,dpeXytZz,Owen Defense
11452,WT76RhlG,Four Knights Game: Italian Variation
11453,aB0B2wMt,Sicilian Defense: Closed
11454,oHLajnHe,Sicilian Defense
11455,PkfoSwTO,Queen's Gambit Accepted: Central Variation |  Greco Variation
11456,oqiwm8PE,Slav Defense: Exchange Variation
11457,IsE86690,Scandinavian Defense: Mieses-Kotroc Variation
11458,qTC6H6FY,Semi-Slav Defense
11459,bJqVSiNZ,Sicilian Defense: Canal Attack |  Main Line
11460,3jBatLO6,Pirc Defense: Austrian Attack |  Weiss Variation
11461,HlwkqfH2,Sicilian Defense: Closed Variation
11462,itLTZ0AT,French Defense: Exchange Variation
11463,uOHTBAzi,Duras Gambit
11464,Prg9C0BE,Sicilian Defense: Bowdler Attack
11465,516BT5yk,Sicilian Defense: McDonnell Attack
11466,XJoTQFBp,King's Pawn Game
11467,DFhHkmdh,Scandinavian Defense
11468,EWdOWrp4,Scandinavian Defense
11469,huIqSncW,Scandinavian Defense
11470,0p0uuHOx,King's Pawn Game
11471,Qh1QZl9s,King's Pawn Game
11472,IPqIOqAm,King's Pawn Game
11473,ZJ0P8rbJ,Scandinavian Defense
11474,K0508Ju2,King's Pawn Game
11475,SOv7bjke,Scandinavian Defense
11476,tHoZXx2x,Scandinavian Defense
11477,51KzFMkU,Alekhine Defense
11478,ZJGXmSUw,King's Pawn Game
11479,EtSMEwpG,Englund Gambit
11480,djFvoMLe,Scandinavian Defense
11481,ejCf0dbV,Sicilian Defense
11482,eibsMAQI,King's Pawn Game
11483,kgOcPDZ0,Sicilian Defense
11484,EgSuznE2,Sicilian Defense: Brick Variation
11485,jfklAxK6,French Defense: Normal Variation
11486,Uf2JBDvR,King's Pawn Game
11487,W9qwQpJH,King's Knight Opening
11488,yr9cSh61,Queen's Pawn Game: Zukertort Variation
11489,hYTCW7wM,King's Gambit |  Falkbeer Countergambit |  Modern Transfer
11490,Iu8FaCbC,Queen's Pawn Game: Mason Attack
11491,kKhmGgkh,Philidor Defense: Exchange Variation #2
11492,WiLRYEgT,Queen's Pawn Game #2
11493,RL9ZdQO3,Scotch Game: Schmidt Variation
11494,CIUu7318,Scotch Game: Schmidt Variation
11495,7SDFM8wY,Russian Game: Three Knights Game
11496,KBG3ijIf,Irish Gambit
11497,XedVZ3HB,Center Game: Paulsen Attack Variation
11498,GSeyt4C8,Sicilian Defense: Modern Variations |  Main Line
11499,GEZZDaWj,Philidor Defense: Exchange Variation
11500,2noWkIb8,Petrov's Defense
11501,m5AyQ1qS,Vienna Game: Falkbeer Variation
11502,h1EtGGgN,Nimzowitsch Defense: Franco-Nimzowitsch Variation
11503,ZFjv8xKj,King's Pawn Game: Wayward Queen Attack
11504,WMtKPrKP,Vienna Game: Falkbeer Variation
11505,L18vqYGs,Russian Game: Damiano Variation
11506,Ck1Xp2MO,Philidor Defense: Exchange Variation #2
11507,vTOSDGgh,King's Pawn Game: McConnell Defense
11508,Nc6OVdnO,Russian Game: Three Knights Game
11509,eOo0fDQ6,Petrov's Defense
11510,009mKOEz,Queen's Gambit Declined
11511,GroUpAby,Old Benoni Defense
11512,HGoNE8AY,Italian Game: Two Knights Defense |  Fritz Variation
11513,o7ngiupk,English Opening: King's English Variation |  Nimzowitsch Variation
11514,iby3Yigw,Queen's Gambit Accepted: Old Variation
11515,sum49sJK,Queen's Gambit Declined: Tarrasch Defense: 4.cxd5 exd5
11516,z8xxIZkQ,Italian Game: Two Knights Defense
11517,1bMFoPIz,Slav Defense #2
11518,L6Jc8r3W,Four Knights Game: Italian Variation
11519,i6e1avWA,Queen's Gambit Refused: Chigorin Defense
11520,RM7w84vn,Queen's Pawn Game
11521,uPVmYmVk,King's Indian Defense: Four Pawns Attack
11522,3KkhSXlX,Gruenfeld Defense: Exchange Variation
11523,cqXloNgE,Queen's Pawn Game: Krause Variation
11524,hK6BdHCI,Nimzo-Indian Defense: Ragozin Variation
11525,n6WOimlf,Nimzo-Indian Defense: Ragozin Variation
11526,xesqmXNW,Modern Defense
11527,6OZRJJLW,Hungarian Opening
11528,Cikg9Gaw,Indian Game: Normal Variation
11529,WAMnfVdC,Ruy Lopez: Morphy Defense |  Cozio Defense
11530,ily9u1Zz,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
11531,Kz3eFBjy,French Defense: Normal Variation
11532,1x70PVBu,English Defense #2
11533,FUStUTQW,Italian Game: Two Knights Defense #2
11534,ovMHme2u,Budapest Defense: Adler Variation
11535,0EJ2ONGh,Polish Opening: Bugayev Attack
11536,XJtBLuuO,Nimzo-Indian Defense
11537,FLX96INo,Ruy Lopez: Morphy Defense |  Caro Variation
11538,jkS5U41q,Queen's Gambit Refused: Marshall Defense
11539,Z5mPtQn8,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit
11540,RS0ZfKLO,Sicilian Defense: Old Sicilian
11541,EsGO2GeZ,Italian Game: Two Knights Defense
11542,z1i6zojX,King's Pawn Game: Leonardis Variation
11543,VZnOnoUz,Italian Game: Jerome Gambit
11544,pjTpOUmF,Bishop's Opening: Berlin Defense
11545,VUwenady,Queen's Gambit Declined: Queen's Knight Variation
11546,1QJ7yV5p,Russian Game: Urusov Gambit
11547,sROrRwdf,Queen's Gambit Declined: Queen's Knight Variation
11548,LUbbGSQ6,Bishop's Opening: Berlin Defense
11549,Dtpu0h0P,Queen's Gambit Declined: Queen's Knight Variation
11550,sZhiV3ak,English Defense #2
11551,nHAOzkqi,English Defense #2
11552,JdzySEO4,Sicilian Defense: French Variation
11553,MgmLb2jQ,Sicilian Defense: Keres Variation
11554,pN0ioHNr,Queen's Gambit Declined: Hastings Variation
11555,ZEczGP5i,Semi-Slav Defense: Marshall Gambit
11556,0KNM12o8,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
11557,8kEcTD4b,Queen's Gambit Declined: Exchange Variation |  Positional Variation
11558,3HKtv6te,Nimzo-Indian Defense: Normal Variation |  Ragozin Variation
11559,VyhTybZJ,Queen's Gambit Declined: Exchange Variation |  Positional Variation
11560,z2iZysDy,Sicilian Defense
11561,kC0IaHV0,Sicilian Defense
11562,EDxt2rWv,King's Pawn Game: McConnell Defense
11563,u90L3FmV,French Defense: Tarrasch Variation |  Open System |  Euwe-Keres Line
11564,ttyl0aRw,Sicilian Defense
11565,HtmwcFhB,Queen's Gambit Declined
11566,nUNuwgUz,King's Knight Opening
11567,JQR5VNy3,Sicilian Defense: Delayed Alapin
11568,vDmb9CDV,Ruy Lopez
11569,cbr6bP6k,Sicilian Defense
11570,2Obpn7X2,Philidor Defense #2
11571,KQ459C6E,Saragossa Opening
11572,z3KBy9i2,Owen Defense
11573,RMmpKY7K,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
11574,1FrVcx8m,Sicilian Defense: Closed Variation
11575,l7kgBPnD,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation
11576,ngDOMpOF,Queen's Pawn Game #3
11577,elcVVbjJ,Ruy Lopez: Steinitz Defense
11578,2Hs0j8CD,Sicilian Defense: Bowdler Attack
11579,hYdVY5b5,Hungarian Opening: Symmetrical Variation
11580,S34YbErD,English Opening: Caro-Kann Defensive System
11581,TxJ2QXgi,Scandinavian Defense: Main Line
11582,0KC8yeP1,French Defense: Steinitz Attack
11583,O2vhsJ0k,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
11584,HWw4eAWR,Italian Game: Two Knights Defense |  Lolli Attack
11585,jgpqHgZq,Queen's Pawn Game: Krause Variation
11586,s3RPv11h,Reti Opening #2
11587,NzOPqk1Z,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
11588,LIm2TkxD,Queen's Pawn Game: Symmetrical Variation
11589,8RBRXJuR,Alekhine Defense: Maroczy Variation
11590,soOvu1BQ,Bishop's Opening: Ponziani Gambit
11591,ZR1nY5zq,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
11592,DxAgCZJg,Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation
11593,SNmsypqd,Sicilian Defense: Classical Variation
11594,DYoF9nv7,Englund Gambit Declined |  Reversed French
11595,BNtgHr7X,King's Indian Defense: Orthodox Variation |  Aronin-Taimanov Defense
11596,iL1ysSrE,King's Indian Attack
11597,GuXycHvD,King's Indian Defense: Normal Variation |  King's Knight Variation
11598,1Q3YnIuM,Nimzo-Larsen Attack: Classical Variation
11599,ZC5Wlc1E,Reti Opening
11600,l6HsPwr4,Nimzo-Indian Defense
11601,QIiPsN3Z,Nimzo-Larsen Attack: Indian Variation
11602,QE4cB0ve,Bogo-Indian Defense: Nimzowitsch Variation
11603,6jsWco3f,Bird Opening: Dutch Variation
11604,vPOoHt8K,Queen's Gambit Declined: Vienna Variation
11605,icGrzd9u,Slav Defense: Quiet Variation |  Pin Defense
11606,eNRm6ePT,Slav Defense: Three Knights Variation
11607,eO28B17A,Slav Defense: Modern Line
11608,v2VVSPcD,Slav Defense #2
11609,QVxPIW50,Giuoco Piano
11610,A3Ti7K3E,Sicilian Defense: McDonnell Attack
11611,94SUhs7h,Nimzo-Larsen Attack: Indian Variation
11612,pnXKmrid,Sicilian Defense: Modern Variations |  Main Line
11613,iuUzWX3D,Sicilian Defense: Staunton-Cochrane Variation
11614,hNS2HA6T,Sicilian Defense: French Variation |  Open
11615,bRDUOVuL,Italian Game: Two Knights Defense |  Traxler Counterattack |  Knight Sacrifice Line
11616,SFZMXN39,Ponziani Opening: Jaenisch Counterattack
11617,xJNfLJZu,Bishop's Opening: Urusov Gambit
11618,lvEwD7Vh,Giuoco Piano
11619,bOIBLXhh,Italian Game
11620,ds8p1j8l,Center Game: Paulsen Attack Variation
11621,N3AZ31tv,Indian Game
11622,sBJPOSd9,Modern Defense: Standard Defense
11623,qSqhVBQO,Amar Opening
11624,cB0V6cOk,Sicilian Defense: Wing Gambit
11625,hzt81zDX,Nimzo-Larsen Attack
11626,CAGGV4eP,Sicilian Defense: Wing Gambit
11627,vuU9jLJR,Amar Opening
11628,tpMi3gNL,Sicilian Defense: Najdorf |  Lipnitsky Attack
11629,b0i8Qia2,King's Indian Defense: Fianchetto Variation |  Debrecen Defense
11630,8S2Yw4eB,Sicilian Defense: Najdorf Variation |  English Attack
11631,4S05ENxT,Modern Defense: Standard Defense
11632,xnMevRt7,Nimzo-Larsen Attack: Classical Variation
11633,3LoIMj0T,Italian Game: Two Knights Defense |  Traxler Counterattack |  Bishop Sacrifice Line
11634,qth736S6,Zukertort Opening: Nimzo-Larsen Variation
11635,MLiqOV1S,Amar Opening
11636,sj1tIOnF,Nimzo-Larsen Attack: English Variation
11637,vcyCTrUr,Four Knights Game: Scotch Variation |  Belgrade Gambit
11638,lSrC8b1C,Nimzo-Larsen Attack: English Variation
11639,FT4CO922,Center Game: Paulsen Attack Variation
11640,PAoGElDl,Ruy Lopez: Exchange Variation |  Alekhine Variation
11641,i8FVQVei,Zukertort Opening: Nimzo-Larsen Variation
11642,ph1DDWjU,King's Gambit Accepted |  Bishop's Gambit
11643,F34kNloy,Zukertort Opening: Nimzo-Larsen Variation
11644,jVBZpSFY,Three Knights Opening
11645,VQLj7TuO,Sicilian Defense: Sozin Attack
11646,6MD0IbV4,Nimzo-Larsen Attack: Indian Variation
11647,k8CihQCx,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation
11648,bkoS7orH,Nimzo-Larsen Attack: Indian Variation
11649,XaQDaiuy,Three Knights Opening
11650,5BqySxC7,Nimzo-Larsen Attack: Modern Variation #2
11651,pD72wIja,Bishop's Opening: Berlin Defense
11652,nA1HiO32,Italian Game: Classical Variation |  Giuoco Pianissimo
11653,8lIEQ2jq,Zukertort Opening: Kingside Fianchetto
11654,Iqqr1AI1,Pirc Defense #2
11655,5NqEz6kc,Queen's Pawn Game: Chigorin Variation
11656,bRqF92ZI,Hungarian Opening
11657,bbJk6HHn,French Defense: Advance Variation #2
11658,uo8FFhLJ,Van't Kruijs Opening
11659,3sYNairy,Queen's Pawn Game: Mason Attack
11660,ud3FLrhA,Indian Game
11661,YmaPOQTo,King's Pawn Game: Busch-Gass Gambit
11662,6QV5RHif,Sicilian Defense #2
11663,BWD95zsx,Sicilian Defense
11664,iIdO9cAL,Queen's Gambit Declined: Charousek (Petrosian) Variation
11665,E7mvUTYK,Sicilian Defense: Franco-Sicilian Variation
11666,Zn6wPSQo,Queen's Gambit Declined: Queen's Knight Variation
11667,lV8uT17x,French Defense: La Bourdonnais Variation
11668,iBdeFFM3,Queen's Pawn Game: Mason Attack
11669,n0LTpSyf,Italian Game: Anti-Fried Liver Defense
11670,44qxPzsV,Scandinavian Defense: Mieses-Kotroc Variation
11671,zUchFnpu,Scotch Game: Malaniuk Variation
11672,d1b5FNFX,Scotch Game: Classical Variation |  Intermezzo Variation
11673,zGncM82V,Zukertort Opening: Old Indian Attack
11674,zvXvUlPT,Scotch Game: Classical Variation
11675,8q66hSZL,Philidor Defense: Exchange Variation
11676,fJeik54u,Hungarian Opening
11677,aoXuBR72,Queen's Pawn Game: Chigorin Variation
11678,N0caFPgx,Queen's Pawn Game: Mason Attack
11679,RpIQHfzm,Sicilian Defense
11680,CvQehnOb,Queen's Gambit Declined
11681,E1UwBJqO,Philidor Defense #3
11682,BhmD4Qpk,Scandinavian Defense: Blackburne Gambit
11683,V2gkDnnV,Bishop's Opening: Berlin Defense
11684,RKZwglcY,Philidor Defense #4
11685,yihRly68,Philidor Defense
11686,RZj8lGx8,Scandinavian Defense: Modern Variation #2
11687,0uYvn4MH,King's Knight Opening
11688,tYkfHVLG,Caro-Kann Defense
11689,SAExHA9F,French Defense: Knight Variation
11690,kwzsK4Qc,Mieses Opening
11691,g1lE2ipE,French Defense: Knight Variation
11692,o5ekafmb,Scotch Game
11693,RXaldmlI,Clemenz Opening
11694,RkPFxvVi,Giuoco Piano
11695,hUBz2lSw,Queen's Pawn Game #2
11696,3NpfvYsU,Sicilian Defense: French Variation
11697,2NgOCvBt,Philidor Defense: Exchange Variation #2
11698,1Gn48v7K,Sicilian Defense: French Variation
11699,cV3fRSHY,Ruy Lopez: Berlin Defense #2
11700,JkEcyA3P,Caro-Kann Defense: Advance Variation
11701,dPDLm9hu,Scotch Game
11702,XdZUH3wS,Slav Defense: Quiet Variation |  Schallopp Defense
11703,AbL4qbvl,Zukertort Opening: Black Mustang Defense
11704,TmYoZ2Mr,French Defense: Marshall Variation
11705,uhxTJwPQ,Queen's Gambit Declined: Lasker Defense
11706,pCRElg8p,Sicilian Defense #2
11707,wxX0bHAT,King's Indian Attack: Symmetrical Defense
11708,6ee1MEvP,Nimzo-Indian Defense: Classical Variation
11709,zxCdZkPq,Queen's Indian Defense: Fianchetto Traditional
11710,hVtDBDkG,Nimzo-Indian Defense: Saemisch Variation |  Accelerated
11711,b59NpQuW,Semi-Slav Defense: Stoltz Variation
11712,OHVh1oko,Gruenfeld Defense: Exchange Variation |  Spassky Variation
11713,lmk7lokQ,Caro-Kann Defense: Classical |  Spassky Variation
11714,34BzwAwa,Four Knights Game: Spanish Variation
11715,neB5oibq,Semi-Slav Defense
11716,63PiJLzL,Queen's Pawn Game: London System
11717,XKAotDZv,Scotch Game
11718,Xm7neWCT,Reti Opening: Reti Accepted
11719,2KGzYnb8,Caro-Kann Defense: Advance Variation
11720,ZWLHvQT9,Semi-Slav Defense: Normal Variation
11721,oOSERiCN,Sicilian Defense: Kan Variation |  Maroczy Bind |  Reti Variation
11722,3Do0Ahzx,Sicilian Defense
11723,mtLZC2oZ,Queen's Pawn Game: Colle System
11724,hBbAzD6q,Sicilian Defense: Alapin Variation
11725,Klh8cucn,Sicilian Defense: Grand Prix Attack
11726,Ejecc3rw,Caro-Kann Defense: Two Knights Attack
11727,VIeSJRLU,Indian Game: Tartakower Attack
11728,3AZ0a2Xm,Petrov's Defense #2
11729,EJVfDBjS,Sicilian Defense: Kan Variation |  Wing Attack
11730,sYMIizN7,Bishop's Opening: Berlin Defense
11731,Eer8Udhp,Bishop's Opening: Berlin Defense
11732,5yk2w0XM,Queen's Pawn Game
11733,E65nMCYu,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation |  Exchange Line
11734,QaQSgQnj,Queen's Pawn Game
11735,wnhdzvGh,Caro-Kann Defense: Two Knights Attack
11736,U4BMnxsQ,Philidor Defense: Exchange Variation
11737,LdJO5MCg,Slav Defense: Bonet Gambit
11738,L0VBJIqA,Ruy Lopez: Exchange Variation |  Normal Variation
11739,VXWxpxqm,Scandinavian Defense: Kiel Variation
11740,q6qA4Rcr,French Defense: Advance Variation |  Milner-Barry Gambit
11741,dPnopb02,Indian Game: Tartakower Attack
11742,458qPV3q,Queen's Pawn
11743,CWiIKVei,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan
11744,Bgj7aQxq,Indian Game: Tartakower Attack
11745,LTHdq6ol,Ruy Lopez: Closed Variations
11746,6BCkBvIB,Queen's Pawn Game: London System
11747,feR5FKm2,Scotch Game
11748,CpAwuBNg,Sicilian Defense: Open
11749,YI6JiLsE,Sicilian Defense: Jalalabad Variation
11750,UBN3WDSk,Queen's Pawn Game: Chigorin Variation
11751,oT8LcaXC,French Defense: Rubinstein Variation
11752,VLNX3HxT,Sicilian Defense: Katalimov Variation
11753,y69OqISs,Danish Gambit Declined |  Sorensen Defense
11754,EwOLzmis,King's Indian Defense: Orthodox Variation |  Classical System
11755,5ccfqkyU,King's Indian Defense
11756,jkzw9Vmi,Scandinavian Defense: Main Line
11757,o1hzMrZa,Sicilian Defense: Old Sicilian
11758,HA4LqLdw,Sicilian Defense: Closed Variation
11759,ksRZbHfH,Sicilian Defense
11760,Wr3WOWuX,Sicilian Defense
11761,mECkIPLy,Sicilian Defense: Old Sicilian
11762,bG1kuBgN,Danish Gambit Accepted
11763,PrrcRP2m,London System
11764,plUqJvRG,Sicilian Defense: Staunton-Cochrane Variation
